2024-03-17T22:10:43.338Z [info] ::ffff:127.0.0.1:/sc-admin/ | GET

2024-03-17T22:10:44.285Z [info] ::ffff:127.0.0.1:/favicon.ico | GET

2024-03-17T22:12:15.507Z [info] ::ffff:127.0.0.1:/sc-admin/ | GET

2024-03-17T22:12:16.339Z [info] ::ffff:127.0.0.1:/favicon.ico | GET

2024-03-17T22:16:23.139Z [info] ::ffff:127.0.0.1:/sc-admin/ | GET

2024-03-17T22:16:24.122Z [info] ::ffff:127.0.0.1:/favicon.ico | GET

